sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3,x_m,y_m,B2,B3,B4,B8,B11,B12,pair_id,pair_distance_km,pair_midpoint_x_m,pair_midpoint_y_m,fold_5km,fold_10km
probable_harvest_2012_0557,probable_harvest,2012,12,-76.884784,48.750897,0.615103,0.062991,-0.172795,0.024606,-0.147697,-0.108512,-0.124567,-0.051734,0.186082,0.013841,-0.029773,0.228897,-0.059116,-0.013841,-0.088827,-0.141730,-0.141730,-0.071111,-0.035433,0.075356,-0.071111,0.075356,-0.179377,0.019931,-0.119093,0.055363,0.179377,-0.119093,0.051734,0.259900,-0.035433,0.147697,0.013841,0.130165,0.113741,-0.153787,0.084214,0.130165,0.024606,0.019931,0.084214,-0.259900,-0.124567,-0.098424,0.244152,-0.022207,0.062991,0.051734,-0.160000,0.192910,-0.079723,0.051734,-0.153787,-0.075356,0.059116,0.098424,0.221453,0.192910,0.055363,-0.113741,-0.035433,-0.172795,0.098424,0.160000,0.172795,2,0.293422,-1.832794,0.183874,0.004364,-2.002870,1.694454,0.502946,0.576814,-0.619200,-2.069304,2.327704,-0.183510,2.324094,-0.078755,1.919047,-1.857313,-1.614234,-0.323311,1.138172,-0.747075,0.680016,-2.269898,0.995014,-0.605551,1.111477,0.809529,-0.064363,0.582488,-1.890091,0.923986,0.922941,-0.678632,0.818687,1.339878,-1.765427,-0.899982,-0.410043,-0.170180,0.765503,0.367803,-1.969909,-2.133407,2.048960,1.489564,-1.820420,-1.234953,-0.886824,1.590562,0.736810,2.461515,-1.770246,-1.863166,-1.289243,0.036324,1.250770,1.156458,0.196787,0.608213,-1.524397,0.866927,0.575801,0.256011,1.231424,2.472691,8.087761,-1.755084,-1.513600,-612362.046260,563760.756249,0.026400,0.043600,0.022800,0.283400,0.112200,0.052500,pair_00237,2.765820,-613728.242138,563546.399453,2,2
wildfire_2012_0739,wildfire,2012,12,-76.924669,48.742003,0.320364,0.007443,-0.048228,-0.029773,-0.192910,-0.010396,-0.244152,-0.093564,0.062991,0.055363,0.012057,-0.032541,-0.119093,-0.179377,-0.088827,-0.276140,0.172795,0.013841,0.055363,-0.038447,-0.044844,-0.019931,-0.035433,-0.051734,-0.084214,-0.041584,0.186082,-0.055363,0.022207,0.403599,-0.119093,0.124567,0.062991,0.041584,0.048228,-0.066990,0.179377,0.119093,0.160000,-0.038447,0.071111,-0.029773,0.027128,-0.192910,0.160000,0.186082,0.166336,0.075356,-0.228897,0.130165,-0.214133,0.113741,-0.051734,0.035433,0.093564,-0.001538,0.179377,0.141730,0.000984,0.079723,-0.062991,-0.186082,0.084214,0.103406,0.003937,1,-1.336037,1.525039,-0.674179,-0.646282,1.016148,-0.966391,-0.920629,-0.875487,0.355953,-0.626600,-1.116333,-1.262630,-1.326578,-0.078755,-0.769530,1.305599,1.160224,0.976488,-0.607213,-0.268508,-1.818324,0.728488,-0.636712,0.858945,-0.444444,0.947376,0.953354,-0.031001,1.900819,-1.001612,0.377209,0.694486,-0.475392,-0.037140,1.066739,0.620996,-0.566241,1.926044,-0.035238,0.042830,2.259315,0.296234,-0.086621,-0.849560,1.874453,0.810635,-0.408838,0.143824,-0.382546,-0.669015,0.056922,0.518708,2.058331,1.146870,-1.128049,0.030354,-0.716395,-0.680739,1.430596,0.053452,-0.004913,-0.139698,0.001253,-1.619595,-4.958939,-0.399126,3.076193,-615377.152127,563125.146871,0.040500,0.062250,0.046850,0.246700,0.210950,0.123150,pair_00238,7.832212,-611566.755807,564028.897476,2,2
probable_harvest_2012_0466,probable_harvest,2012,12,-76.824148,48.766258,0.528013,0.000984,-0.147697,-0.029773,-0.088827,-0.084214,-0.160000,-0.032541,0.276140,0.075356,-0.024606,0.267958,-0.098424,-0.007443,-0.113741,-0.141730,-0.098424,-0.059116,0.032541,0.035433,-0.093564,0.103406,-0.124567,-0.044844,-0.088827,0.135886,0.141730,-0.119093,0.093564,0.192910,-0.027128,0.153787,0.088827,0.098424,0.147697,-0.075356,0.022207,0.066990,-0.017778,0.062991,-0.007443,-0.251965,-0.141730,-0.066990,0.228897,-0.002215,0.108512,0.113741,-0.166336,0.172795,-0.088827,0.007443,-0.098424,-0.098424,0.048228,0.166336,0.259900,0.228897,0.048228,-0.071111,-0.041584,-0.153787,0.071111,0.206936,0.130165,1,-1.525509,-1.156253,-0.674179,0.851532,-1.255213,0.906055,1.156116,1.639368,0.825472,-1.891088,2.842284,-0.890749,2.465183,-0.866865,1.919047,-1.421817,-1.222475,0.649777,0.525872,-1.156155,1.415486,-1.128205,-0.479842,0.665229,2.403800,0.035557,-0.064363,1.451599,-3.657342,1.115130,1.066632,1.416276,0.354975,2.053600,0.793759,-1.891026,-1.301244,-0.826381,1.356143,-1.905483,-1.824073,-2.408293,2.759430,1.065512,-1.465773,-0.333920,0.367888,1.457514,0.377957,2.249470,-3.075366,-0.571010,-1.986267,-0.314688,2.866903,2.185427,0.838869,0.439075,-0.873265,0.685348,1.406544,-0.504573,2.251663,1.439556,8.434329,-3.788882,-4.656028,-607756.359487,564932.648081,0.025300,0.043000,0.022600,0.263000,0.152000,0.075400,pair_00238,7.832212,-611566.755807,564028.897476,2,2
wildfire_2012_0437,wildfire,2012,12,-76.926825,48.736075,0.428571,0.079723,-0.147697,-0.019931,-0.172795,-0.062991,-0.186082,-0.075356,0.103406,0.017778,-0.003937,0.079723,-0.027128,-0.147697,-0.075356,-0.221453,0.007443,-0.055363,-0.022207,0.013841,0.013841,0.048228,-0.130165,-0.029773,-0.113741,-0.010396,0.172795,-0.103406,-0.027128,0.383914,-0.062991,0.108512,0.022207,0.093564,0.032541,-0.135886,0.214133,0.199862,0.013841,-0.000984,0.098424,-0.186082,-0.019931,-0.179377,0.228897,0.062991,0.119093,0.108512,-0.221453,0.160000,-0.214133,0.113741,-0.130165,-0.003014,0.035433,0.022207,0.186082,0.153787,0.035433,-0.032541,-0.035433,-0.199862,0.084214,0.147697,0.041584,3,0.784245,-1.156253,-0.518875,-0.356811,-0.602197,0.325707,-0.300955,-0.398645,-0.526741,-1.178222,0.362577,0.392020,-0.627917,0.347408,0.324358,-0.357203,-1.099925,-0.133978,0.194720,0.800703,-0.031261,-1.244809,-0.136690,-0.380840,0.056096,0.674210,0.186137,-1.056040,1.381516,0.289672,-0.001611,-0.444910,0.283981,-0.366848,-1.181330,1.176493,0.573143,-0.336849,0.478620,0.720239,-0.613301,-0.457486,0.219257,1.065512,-0.309079,-0.124491,0.262084,0.300123,0.149696,-0.669015,0.056922,-1.311846,0.896624,-0.727177,-0.562988,0.209806,-0.501270,0.135792,-0.284146,0.866927,-0.607134,-0.139698,0.963995,-0.707217,0.435481,0.472407,0.615527,-615611.004932,562492.015799,0.031600,0.047600,0.031900,0.189500,0.154700,0.087200,pair_00239,9.877765,-616748.264742,567298.178330,2,2
probable_harvest_2012_0495,probable_harvest,2012,12,-76.973178,48.819887,0.445146,0.062991,-0.186082,-0.051734,-0.153787,-0.098424,-0.147697,-0.079723,0.147697,0.007443,-0.022207,0.141730,-0.024606,-0.029773,-0.084214,-0.166336,-0.041584,-0.038447,-0.084214,-0.022207,0.044844,0.071111,-0.192910,-0.041584,-0.130165,0.024606,0.108512,-0.075356,0.024606,0.301423,-0.035433,0.160000,0.066990,0.130165,0.041584,-0.172795,0.192910,0.147697,-0.000984,0.019931,0.119093,-0.276140,-0.032541,-0.166336,0.214133,0.048228,0.130165,0.130165,-0.199862,0.093564,-0.179377,0.093564,-0.153787,-0.079723,0.032541,0.103406,0.199862,0.153787,0.029773,-0.035433,-0.071111,-0.192910,0.088827,0.206936,0.084214,4,0.293422,-2.190963,-1.020700,-0.083274,-1.692450,1.179805,-0.449594,0.123922,-0.769446,-1.808344,1.179422,0.437399,1.972729,0.067191,1.426859,-0.850229,-0.547444,-1.021646,-0.358142,1.365569,0.568727,-2.551798,-0.405609,-1.070470,0.617847,-0.647359,0.634090,0.018845,-0.794687,0.923986,1.213225,0.806192,0.818687,-0.176781,-2.385653,0.837296,-0.162727,-0.566377,0.765503,1.232873,-2.268362,-0.659464,0.514011,0.655140,-0.570972,0.094679,0.700237,0.753521,-1.035504,0.140481,-0.537633,-1.863166,-1.421213,-0.820383,1.369345,0.578588,-0.501270,0.001647,-0.328306,-0.186233,-0.303335,-0.011221,2.251663,0.325918,3.258417,-2.016602,-1.012771,-617885.524551,572104.340862,0.027600,0.039600,0.027000,0.156000,0.128250,0.068150,pair_00239,9.877765,-616748.264742,567298.178330,2,2
wildfire_2012_0669,wildfire,2012,12,-76.922244,48.746046,0.286503,0.032541,-0.041584,-0.019931,-0.221453,0.012057,-0.244152,-0.098424,0.027128,0.024606,0.051734,-0.093564,-0.098424,-0.179377,-0.098424,-0.284444,0.166336,-0.004983,0.108512,-0.024606,-0.027128,-0.029773,0.010396,-0.059116,-0.051734,-0.066990,0.166336,-0.084214,0.027128,0.403599,-0.113741,0.113741,0.038447,0.019931,0.044844,-0.062991,0.172795,0.141730,0.135886,-0.051734,0.108512,-0.032541,0.075356,-0.186082,0.135886,0.199862,0.192910,0.066990,-0.251965,0.108512,-0.206936,0.108512,-0.051734,0.075356,0.048228,-0.024606,0.147697,0.093564,0.027128,0.066990,-0.066990,-0.186082,0.084214,0.051734,-0.013841,1,-0.599803,1.704123,-0.518875,-1.057030,1.707021,-0.966391,-1.086015,-1.298622,-0.366383,0.741848,-1.920212,-0.890749,-1.326578,-0.382323,-0.935643,1.240646,0.545464,1.737347,-0.394937,0.054273,-2.076384,1.683102,-0.804787,2.222709,-0.852183,0.541421,0.492631,0.071247,1.900819,-0.878431,0.121759,0.008786,-0.791722,-0.108254,1.197207,0.515796,-0.246901,1.552705,-0.217493,0.970453,2.208443,1.068675,0.067708,-1.519836,2.118886,1.336643,-0.578125,-0.340575,-0.768834,-0.501385,-0.097155,0.518708,3.264647,-0.314688,-1.677008,-0.817517,-1.575796,-0.061051,1.236102,-0.064575,-0.004913,-0.139698,-1.121947,-2.050440,-6.429175,-0.954275,2.681861,-615148.284785,563548.750078,0.049250,0.070950,0.058800,0.238250,0.215300,0.129250,pair_00240,4.481948,-613360.444637,564899.894594,2,2
probable_harvest_2012_0644,probable_harvest,2012,12,-76.878047,48.774073,0.396353,-0.017778,-0.166336,-0.066990,-0.244152,-0.062991,-0.228897,-0.084214,0.008858,-0.017778,0.051734,-0.000246,-0.160000,-0.032541,-0.141730,-0.292872,0.192910,-0.013841,-0.098424,-0.079723,-0.015748,-0.029773,0.010396,-0.141730,-0.088827,-0.071111,0.062991,0.041584,0.051734,0.310096,-0.192910,0.041584,0.044844,-0.055363,-0.019931,-0.066990,0.228897,0.066990,0.027128,-0.066990,0.048228,-0.108512,0.024606,-0.179377,0.172795,0.098424,0.214133,0.130165,-0.199862,0.055363,-0.251965,0.108512,-0.084214,-0.084214,0.088827,-0.017778,0.172795,0.147697,-0.006151,0.017778,-0.059116,-0.192910,0.038447,0.079723,0.119093,2,-2.075880,-1.658684,-1.261421,-1.383681,-0.602197,-0.626941,-0.602419,-1.514181,-1.361762,0.741848,-0.690893,-1.998646,1.911680,-1.752272,-1.104218,1.507882,0.256165,-1.225070,-1.240269,0.261614,-2.076384,1.683102,-2.685823,0.665229,-0.918329,-1.583207,2.501541,0.582488,-0.565869,-2.700670,-1.580753,0.187515,-1.891690,-1.469756,1.066739,1.412456,-1.301244,-0.131132,-0.426748,-0.524729,0.812267,0.255839,0.219257,-0.493904,0.319464,1.756720,0.700237,0.753521,-1.716994,-1.550149,-0.097155,-0.239357,-1.556900,0.994170,-1.514516,-0.145806,-0.609930,-0.849878,0.484434,0.167847,-0.303335,-1.414191,-0.513547,1.171210,-6.923792,-1.613485,-2.973980,-611572.604488,566251.039109,0.033400,0.053400,0.049000,0.238200,0.146500,0.081100,pair_00240,4.481948,-613360.444637,564899.894594,2,2
wildfire_2012_0610,wildfire,2012,12,-76.926825,48.737153,0.451048,0.035433,-0.059116,-0.007443,-0.192910,-0.010396,-0.251965,-0.084214,0.108512,0.032541,0.035433,-0.027128,-0.084214,-0.179377,-0.075356,-0.267958,0.141730,-0.012057,0.019931,-0.002215,-0.032541,-0.003937,-0.048228,-0.051734,-0.093564,-0.022207,0.153787,-0.075356,0.003937,0.403599,-0.119093,0.103406,0.032541,0.029773,0.051734,-0.071111,0.221453,0.166336,0.119093,-0.041584,0.084214,-0.062991,0.051734,-0.206936,0.192910,0.166336,0.135886,0.062991,-0.228897,0.141730,-0.192910,0.108512,-0.062991,0.032541,0.093564,-0.019931,0.192910,0.153787,0.027128,0.017778,-0.048228,-0.206936,0.075356,0.079723,0.022207,3,-0.514991,1.231539,-0.321834,-0.646282,1.016148,-1.140222,-0.602419,-0.338404,-0.180020,0.179617,-1.045021,-0.635081,-1.326578,0.347408,-0.605877,0.993205,0.314426,0.469249,-0.051520,-0.044355,-1.398977,0.461965,-0.636712,0.466347,-0.133458,0.283430,0.634090,-0.410598,1.900819,-1.001612,-0.122079,-0.156194,-0.647936,0.036560,0.932256,1.293491,0.100207,1.292701,-0.078270,0.367803,1.648842,0.690337,-0.403621,0.065229,1.524171,0.207917,-0.659034,0.143824,-0.176234,-0.174721,-0.097155,0.255970,1.970970,1.146870,-1.565752,0.392551,-0.501270,-0.061051,0.484434,0.489242,-0.916311,-0.386374,-0.513547,-1.176823,-3.919021,1.054325,1.984519,-615596.984887,562610.522262,0.040750,0.060800,0.042050,0.251700,0.171750,0.095600,pair_00241,9.417720,-613147.362010,566632.053041,0,2
probable_harvest_2012_0536,probable_harvest,2012,12,-76.873196,48.814497,0.323558,0.075356,-0.192910,0.035433,-0.192910,-0.055363,-0.124567,-0.062991,0.160000,0.024606,0.051734,0.108512,-0.079723,-0.035433,-0.041584,-0.236463,-0.075356,0.013841,0.029773,0.015748,-0.029773,0.084214,-0.088827,-0.062991,-0.124567,-0.035433,0.093564,-0.103406,0.147697,0.327812,-0.108512,0.141730,0.017778,0.024606,0.098424,-0.124567,0.103406,0.098424,0.048228,-0.004983,0.130165,-0.267958,-0.093564,-0.141730,0.251965,0.048228,0.141730,0.071111,-0.192910,0.147697,-0.192910,0.059116,-0.088827,-0.012057,0.029773,0.108512,0.236463,0.147697,0.093564,-0.010396,-0.041584,-0.199862,0.071111,0.160000,0.166336,1,0.656126,-2.375022,0.354708,-0.646282,-0.367489,1.694454,0.119837,0.269080,-0.366383,0.741848,0.741826,-0.554285,1.847919,1.415735,0.024123,-1.189841,1.160224,0.610149,0.223967,0.006080,0.912269,-0.383734,-0.893026,-0.835428,-0.345718,-0.954672,0.186137,2.576329,-0.098497,-0.758081,0.782154,-0.568645,-0.723424,1.017927,-0.812004,-0.593230,-0.857813,0.195540,0.423775,1.507498,-2.118005,-1.636838,1.070152,1.706720,-0.570972,0.323590,-0.494726,0.899486,-0.069785,-0.174721,-1.552726,-0.347036,0.623391,-0.909624,1.490848,1.558167,-0.609930,1.513688,0.054105,0.685348,-0.607134,-0.504573,1.231424,2.316155,3.188957,-3.936805,-0.790598,-610697.739133,570653.583819,0.032600,0.043400,0.039800,0.122800,0.112100,0.069200,pair_00241,9.417720,-613147.362010,566632.053041,0,2
wildfire_2012_0227,wildfire,2012,12,-76.922513,48.747124,0.200058,0.006151,-0.044844,-0.008858,-0.199862,-0.008858,-0.236463,-0.103406,0.035433,0.051734,0.007443,-0.044844,-0.103406,-0.179377,-0.084214,-0.292872,0.166336,0.027128,0.075356,-0.051734,-0.051734,-0.019931,-0.022207,-0.041584,-0.084214,-0.066990,0.206936,-0.066990,0.024606,0.393695,-0.141730,0.124567,0.071111,0.066990,0.041584,-0.079723,0.141730,0.113741,0.179377,-0.055363,0.079723,-0.038447,0.019931,-0.179377,0.141730,0.179377,0.153787,0.048228,-0.199862,0.147697,-0.206936,0.124567,-0.059116,0.062991,0.103406,0.002215,0.199862,0.113741,-0.008858,0.084214,-0.059116,-0.172795,0.113741,0.093564,0.022207,1,-1.373931,1.616239,-0.344158,-0.746313,1.063468,-0.795297,-1.255588,-1.200640,0.270718,-0.785722,-1.278405,-0.980399,-1.326578,0.067191,-1.104218,1.240646,1.594173,1.262691,-0.810999,-0.394034,-1.818324,1.003981,-0.405609,0.858945,-0.852183,1.376096,0.767689,0.018845,1.639544,-1.522657,0.377209,0.921334,-0.104243,-0.176781,0.651248,0.019291,-0.641738,2.226049,-0.267275,0.256427,2.099914,0.180960,0.219257,-1.357397,1.755510,0.562242,-0.957775,0.753521,-0.069785,-0.501385,0.375951,0.346421,2.891042,1.464169,-1.038752,0.578588,-1.215792,-0.914034,1.499185,0.167847,0.575801,0.682555,-0.212690,-1.176823,-4.695184,-0.678012,4.373311,-615153.828594,563669.568496,0.050800,0.067500,0.060750,0.200000,0.209350,0.137050,pair_00242,4.336496,-613404.121300,564950.124172,2,2
probable_harvest_2012_0714,probable_harvest,2012,12,-76.879125,48.773804,0.316969,-0.008858,-0.192910,-0.119093,-0.214133,-0.062991,-0.236463,-0.079723,0.041584,0.001538,0.066990,0.019931,-0.130165,-0.015748,-0.135886,-0.267958,0.199862,-0.003937,-0.108512,-0.119093,0.017778,-0.015748,-0.015748,-0.141730,-0.066990,-0.084214,0.048228,0.055363,0.059116,0.292872,-0.206936,0.022207,0.032541,-0.003014,-0.027128,-0.071111,0.192910,0.055363,-0.000554,-0.071111,0.044844,-0.172795,0.003014,-0.141730,0.153787,0.059116,0.244152,0.135886,-0.166336,0.017778,-0.244152,0.130165,-0.084214,-0.103406,0.088827,0.006151,0.166336,0.153787,0.004983,0.038447,-0.084214,-0.214133,0.006151,0.098424,0.166336,2,-1.814228,-2.375022,-2.083559,-0.951688,-0.602197,-0.795297,-0.449594,-1.128062,-0.908135,1.268010,-0.425094,-1.461853,2.282039,-1.567407,-0.605877,1.577784,0.579617,-1.369492,-1.844078,0.872432,-1.708649,1.138524,-2.685823,1.582153,-1.128615,-1.886726,2.721587,0.735861,-1.020259,-3.023491,-2.037949,-0.156194,-1.126925,-1.621034,0.932256,0.837296,-1.465253,-0.559710,-0.483281,-0.608642,-0.369112,-0.089986,1.070152,-1.022259,-0.377826,2.350914,0.815999,1.457514,-2.387511,-1.368191,0.540904,-0.239357,-2.136824,0.994170,-0.945063,-0.318673,-0.501270,-0.585964,0.800135,-0.572997,-1.230864,-2.313530,-0.107056,2.316155,-6.326433,-2.648999,-3.623296,-611654.414007,566230.679848,0.017900,0.015600,0.013200,0.044300,0.090250,0.048000,pair_00242,4.336496,-613404.121300,564950.124172,2,2
wildfire_2012_0097,wildfire,2012,12,-76.925208,48.741195,0.428727,0.029773,-0.059116,-0.051734,-0.179377,-0.029773,-0.267958,-0.079723,0.084214,0.029773,0.017778,-0.006151,-0.079723,-0.199862,-0.108512,-0.267958,0.153787,-0.013841,-0.008858,-0.032541,-0.029773,-0.019931,-0.059116,-0.051734,-0.079723,-0.019931,0.166336,-0.071111,0.012057,0.383914,-0.108512,0.084214,0.066990,0.041584,0.038447,-0.051734,0.186082,0.141730,0.108512,-0.041584,0.055363,-0.055363,0.055363,-0.221453,0.166336,0.192910,0.153787,0.093564,-0.267958,0.141730,-0.186082,0.119093,-0.079723,0.013841,0.084214,-0.013841,0.179377,0.160000,0.007443,0.051734,-0.062991,-0.199862,0.071111,0.098424,0.022207,3,-0.681005,1.231539,-1.020700,-0.451531,0.419916,-1.496096,-0.449594,-0.625091,-0.245030,-0.429289,-0.768688,-0.554285,-1.778333,-0.701459,-0.605877,1.114451,0.256165,0.057118,-0.516642,0.006080,-1.818324,0.235164,-0.636712,1.047496,-0.096929,0.541421,0.701872,-0.241888,1.381516,-0.758081,-0.574921,0.806192,-0.475392,-0.242723,1.564526,0.728163,-0.246901,1.128888,-0.078270,-0.347748,1.789025,0.748467,-0.731744,-0.673442,1.995578,0.562242,-0.040391,-0.676425,-0.176234,-0.015687,0.214624,-0.134548,1.405916,0.845436,-1.420827,0.030354,-0.390415,-0.527640,1.003085,0.053452,-0.607134,-0.504573,-0.107056,-1.176823,-4.609507,1.045738,0.975196,-615426.847588,563040.957499,0.037100,0.060200,0.041700,0.244400,0.191200,0.105000,pair_00243,8.297590,-613625.798755,566778.432729,0,2
probable_harvest_2012_0249,probable_harvest,2012,12,-76.888287,48.812072,0.468722,0.012057,-0.172795,-0.041584,-0.119093,-0.098424,-0.147697,-0.062991,0.267958,0.079723,-0.006151,0.199862,-0.098424,-0.013841,-0.079723,-0.124567,-0.079723,-0.038447,0.066990,0.055363,-0.093564,0.103406,-0.141730,-0.044844,-0.075356,0.108512,0.199862,-0.124567,0.098424,0.236463,-0.066990,0.172795,0.066990,0.119093,0.124567,-0.093564,0.003014,0.048228,0.013841,0.093564,0.012057,-0.244152,-0.160000,-0.103406,0.221453,0.024606,0.108512,0.093564,-0.103406,0.147697,-0.066990,0.055363,-0.130165,-0.066990,0.055363,0.192910,0.251965,0.199862,0.093564,-0.051734,-0.041584,-0.141730,0.093564,0.221453,0.147697,3,-1.200700,-1.832794,-0.860543,0.415997,-1.692450,1.179805,0.119837,1.542838,0.928044,-1.254601,1.945213,-0.890749,2.324094,0.209246,2.262348,-1.233762,-0.547444,1.142926,0.831550,-1.156155,1.415486,-1.485705,-0.479842,1.230881,1.964469,1.230660,-0.151792,1.552569,-2.508385,0.197639,1.515119,0.806192,0.656927,1.567441,0.199627,-2.197778,-1.565915,-0.336849,1.775498,-1.421838,-1.680499,-2.700914,1.936342,0.858616,-0.990001,-0.333920,-0.040391,2.778954,-0.069785,2.758091,-1.663299,-1.311846,-1.036455,-0.084646,3.499303,1.973048,0.320813,1.513688,-0.577296,0.685348,1.933488,0.120682,2.567229,1.864438,8.165602,-4.736642,-1.635837,-611824.749922,570515.907960,0.030100,0.041000,0.026800,0.171200,0.119900,0.060300,pair_00243,8.297590,-613625.798755,566778.432729,0,2
wildfire_2012_0129,wildfire,2012,12,-76.925747,48.758173,0.506446,0.044844,-0.108512,-0.015748,-0.206936,-0.048228,-0.251965,-0.044844,0.051734,-0.051734,0.079723,-0.006151,-0.124567,-0.119093,-0.141730,-0.292872,0.141730,-0.055363,-0.048228,-0.029773,0.004983,-0.017778,-0.015748,-0.108512,-0.093564,-0.007443,0.093564,-0.038447,0.019931,0.346021,-0.088827,0.038447,0.032541,-0.051734,0.022207,-0.103406,0.221453,0.186082,0.038447,-0.093564,0.051734,-0.084214,0.071111,-0.228897,0.186082,0.141730,0.166336,0.135886,-0.292872,0.147697,-0.228897,0.079723,-0.098424,0.006151,0.029773,-0.019931,0.166336,0.153787,0.013841,0.007443,-0.032541,-0.166336,0.059116,0.055363,0.055363,1,-0.238904,-0.099986,-0.452871,-0.848115,-0.147925,-1.140222,0.737417,-1.008307,-2.159221,1.707187,-0.768688,-1.361135,0.002912,-1.752272,-1.104218,0.993205,-1.099925,-0.506481,-0.474187,0.639313,-1.761874,1.138524,-1.929487,0.466347,0.103485,-0.954672,1.223501,-0.078291,0.381858,-0.304999,-1.654775,-0.156194,-1.838668,-0.584068,-0.121526,1.293491,0.378762,0.044109,-0.791258,-0.437764,1.258817,1.000693,-0.899977,-0.124568,1.087683,0.810635,0.815999,-1.199576,-0.069785,-1.012872,-0.945483,-0.571010,1.173575,-0.909624,-1.565752,-0.318673,-0.501270,-0.375998,0.326584,0.952269,0.858092,-0.838614,-1.043055,-0.373274,-5.681518,0.693933,-3.346848,-615245.259350,564911.991064,0.033300,0.056050,0.039500,0.275300,0.188050,0.094750,pair_00244,1.205135,-614862.563545,565377.427975,0,2
probable_harvest_2012_0412,probable_harvest,2012,12,-76.916854,48.767336,0.042151,0.012057,-0.160000,-0.119093,-0.186082,0.000246,-0.186082,0.008858,0.066990,0.008858,0.098424,-0.066990,-0.103406,-0.027128,-0.113741,-0.214133,0.221453,-0.055363,-0.160000,-0.001538,0.041584,-0.035433,0.098424,-0.119093,-0.017778,-0.172795,-0.019931,0.084214,-0.084214,0.251965,-0.346021,-0.113741,0.160000,-0.024606,-0.006151,-0.093564,0.166336,0.119093,-0.055363,-0.032541,0.119093,-0.147697,0.055363,-0.035433,-0.010396,-0.008858,0.301423,-0.008858,-0.008858,-0.051734,-0.221453,0.206936,-0.051734,-0.135886,0.055363,-0.062991,0.062991,0.027128,0.029773,-0.019931,-0.119093,-0.160000,-0.093564,0.088827,0.251965,4,-1.200700,-1.487891,-2.083559,-0.548021,1.343603,0.325707,2.565037,-0.828311,-0.736219,2.352160,-1.570135,-0.980399,2.031063,-0.866865,0.470784,1.794913,-1.099925,-2.106573,-0.041143,1.306169,-2.224768,3.516731,-2.170394,3.648462,-2.550269,-3.287968,3.182311,-2.242119,-2.099434,-6.224800,-5.245580,3.404633,-1.442357,-1.180129,0.199627,0.412562,-0.566241,-1.408295,0.045764,1.232873,0.092135,0.748467,3.472681,-5.585945,-1.583625,3.484511,-2.112906,4.764344,-3.627582,-0.839511,2.803112,0.518708,-3.118233,-0.084646,-2.590474,-3.084542,-2.761177,0.001647,-0.091531,-1.602552,1.135007,-5.090347,-0.315650,4.391369,-8.349078,-3.845408,-4.166797,-614479.867739,565842.864886,0.025000,0.035350,0.021650,0.035850,0.038400,0.032950,pair_00244,1.205135,-614862.563545,565377.427975,0,2
