sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3
probable_harvest_2012_0386,probable_harvest,2012,12,-76.839239,48.856269,0.344031,0.062991,-0.088827,0.006151,-0.135886,-0.019931,-0.172795,-0.066990,0.147697,0.019931,0.071111,-0.007443,-0.003014,-0.186082,-0.055363,-0.284444,0.038447,0.022207,-0.022207,-0.062991,0.088827,0.035433,-0.059116,-0.029773,-0.147697,-0.004983,0.084214,-0.135886,0.029773,0.336855,-0.059116,0.098424,0.088827,0.022207,0.066990,-0.108512,0.186082,0.172795,0.048228,-0.066990,0.103406,-0.206936,0.075356,-0.244152,0.160000,0.147697,0.160000,0.119093,-0.346021,0.066990,-0.199862,0.108512,-0.062991,-0.006151,0.048228,0.062991,0.160000,0.124567,0.059116,0.048228,-0.071111,-0.199862,0.066990,0.079723,0.019931,0,0.293422,0.430634,-0.107320,0.174329,0.722764,0.621356,-0.016240,0.123922,-0.476178,1.410159,-0.785705,0.825882,-1.474450,0.979842,-0.935643,-0.045428,1.433451,-0.133978,-0.983650,2.166917,-0.366739,0.235164,-0.136690,-1.806593,0.142975,-1.146900,-0.332545,0.126206,0.140058,0.378872,-0.239644,1.416276,-0.758472,0.357217,-0.288124,0.728163,0.191323,0.195540,-0.426748,0.843820,-0.996543,1.068675,-1.244784,-0.849560,1.193531,0.685221,0.476181,-2.315631,-1.509584,-0.336620,-0.097155,0.255970,0.801829,-0.314688,0.407570,-0.488247,-1.022618,0.697157,0.949528,-0.186233,-0.607134,-0.619346,-0.513547,-1.231983,-2.603282,-0.171211,0.026084
probable_harvest_2012_0387,probable_harvest,2012,12,-76.841665,48.851688,0.484772,0.019931,-0.084214,-0.006151,-0.113741,-0.013841,-0.259900,-0.066990,0.147697,0.079723,0.055363,0.015748,-0.062991,-0.192910,-0.098424,-0.318893,0.124567,0.003014,-0.035433,-0.093564,-0.006151,0.022207,-0.022207,-0.029773,-0.141730,-0.029773,0.119093,-0.113741,0.015748,0.327812,-0.098424,0.088827,0.048228,-0.015748,0.035433,-0.075356,0.153787,0.153787,0.113741,-0.066990,0.017778,-0.119093,0.066990,-0.221453,0.172795,0.119093,0.141730,0.113741,-0.318893,0.088827,-0.206936,0.093564,-0.012057,-0.027128,0.113741,0.032541,0.192910,0.160000,0.010396,0.038447,-0.059116,-0.192910,0.071111,0.084214,0.059116,0,-0.969724,0.554998,-0.301450,0.493013,0.910151,-1.316790,-0.016240,0.123922,0.928044,0.867023,-0.480199,-0.253238,-1.625035,-0.382323,-1.624706,0.820615,0.806637,-0.323311,-1.452546,0.436454,-0.713506,1.003981,-0.136690,-1.556053,-0.254890,-0.429838,0.021102,-0.165202,-0.098497,-0.525876,-0.466065,0.282035,-1.312949,-0.306079,0.793759,0.211994,-0.076818,1.209842,-0.426748,-1.279948,0.617820,0.934680,-0.731744,-0.493904,0.686114,0.323590,0.367888,-1.745978,-1.120005,-0.501385,-0.537633,1.444753,0.168002,1.797333,-0.317055,0.392551,-0.390415,-0.457651,0.800135,0.167847,-0.303335,-0.504573,-0.415936,-0.282334,-3.688480,0.534757,-0.306657
probable_harvest_2012_0388,probable_harvest,2012,12,-76.841934,48.852227,0.323656,0.003937,-0.088827,-0.001538,-0.199862,0.038447,-0.160000,-0.108512,0.024606,0.017778,0.084214,-0.084214,-0.088827,-0.206936,-0.051734,-0.374256,0.166336,0.062991,0.032541,-0.093564,0.029773,0.024606,0.022207,-0.051734,-0.141730,-0.103406,0.088827,-0.079723,0.008858,0.318893,-0.093564,0.108512,-0.010396,-0.015748,0.017778,-0.055363,0.192910,0.088827,0.124567,-0.098424,0.093564,-0.108512,0.079723,-0.186082,0.160000,0.130165,0.214133,0.135886,-0.284444,0.055363,-0.267958,0.160000,-0.015748,0.013841,0.084214,0.041584,0.079723,0.062991,0.048228,0.093564,-0.044844,-0.179377,0.015748,0.055363,-0.003937,0,-1.438893,0.430634,-0.228651,-0.746313,2.519032,0.906055,-1.429348,-1.328379,-0.526741,1.862065,-1.797037,-0.718090,-1.934345,1.094653,-2.732129,1.240646,2.765432,0.649777,-1.452546,1.090982,-0.650604,1.929124,-0.636712,-1.556053,-1.436640,-1.052050,0.564343,-0.308349,-0.333806,-0.414022,-0.001611,-1.355739,-1.312949,-0.677162,1.446101,0.837296,-0.993185,1.377464,-0.857916,0.599709,0.812267,1.138628,0.067708,-0.849560,0.882533,1.756720,0.815999,-1.022609,-1.716994,-1.922660,1.420047,1.358610,1.405916,0.845436,-0.101863,-2.636735,-2.121291,0.439075,1.642002,0.589111,0.288133,-2.046298,-1.043055,-1.810419,-7.678074,-1.287517,2.866527
probable_harvest_2012_0389,probable_harvest,2012,12,-76.842204,48.855191,0.282143,-0.013841,-0.084214,0.048228,-0.166336,0.007443,-0.147697,-0.135886,0.055363,0.055363,0.024606,-0.019931,-0.093564,-0.206936,-0.027128,-0.327812,0.098424,0.066990,0.038447,-0.041584,-0.048228,0.038447,-0.048228,0.012057,-0.153787,-0.108512,0.214133,-0.124567,0.003937,0.336855,-0.119093,0.166336,0.035433,0.062991,0.022207,-0.059116,0.147697,0.124567,0.153787,-0.075356,0.135886,-0.124567,-0.008858,-0.172795,0.192910,0.130165,0.160000,0.055363,-0.199862,0.113741,-0.267958,0.147697,-0.019931,0.008858,0.119093,0.098424,0.124567,0.160000,0.088827,0.038447,-0.048228,-0.147697,0.098424,0.066990,0.041584,0,-1.960392,0.554998,0.556603,-0.263862,1.565061,1.179805,-2.360953,-0.965485,0.355953,-0.193789,-0.950209,-0.803313,-1.934345,1.873034,-1.803124,0.557709,2.896019,0.734317,-0.655329,-0.330150,-0.287708,0.461965,0.815734,-2.062298,-1.518583,1.524061,-0.151792,-0.410598,0.140058,-1.001612,1.362721,-0.075422,-0.162656,-0.584068,1.323661,0.114659,-0.489010,1.829852,-0.541501,1.649387,0.517205,-0.280140,0.368024,0.065229,0.882533,0.685221,-0.813383,0.753521,-0.675554,-1.922660,1.057514,1.260980,1.255359,1.969865,1.250770,-1.436545,-0.390415,1.401415,0.800135,0.489242,1.672705,0.256011,-0.790335,-0.707217,-2.556980,-0.895227,6.666872
probable_harvest_2012_0390,probable_harvest,2012,12,-76.908769,48.788626,0.477463,-0.008858,-0.192910,-0.041584,-0.221453,-0.032541,-0.228897,-0.059116,0.135886,-0.041584,0.103406,0.017778,-0.135886,-0.044844,-0.098424,-0.310096,0.098424,-0.004983,-0.051734,-0.088827,0.027128,-0.015748,0.017778,-0.141730,-0.084214,-0.088827,-0.048228,-0.041584,0.059116,0.259900,-0.130165,-0.013841,0.017778,-0.084214,0.044844,-0.130165,0.199862,0.103406,-0.029773,-0.124567,0.119093,-0.172795,0.062991,-0.160000,0.135886,0.024606,0.236463,0.124567,-0.244152,0.015748,-0.284444,0.119093,-0.044844,-0.079723,-0.015748,-0.041584,0.141730,0.160000,0.051734,0.019931,-0.041584,-0.206936,-0.066990,0.103406,0.119093,2,-1.814228,-2.375022,-0.860543,-1.057030,0.334740,-0.626941,0.251727,-0.015429,-1.920850,2.524012,-0.453457,-1.564784,1.640356,-0.382323,-1.448749,0.557709,0.545464,-0.556677,-1.379900,1.042789,-1.708649,1.836866,-2.685823,0.858945,-1.202660,-3.869712,1.173401,0.735861,-1.890091,-1.256471,-2.888479,-0.568645,-2.313164,-0.108254,-0.994660,0.948395,-0.787523,-1.012098,-1.216519,1.232873,-0.369112,0.870639,0.657218,-1.519836,-0.990001,2.198713,0.586964,-0.176525,-2.423725,-2.306634,0.214624,0.679510,-1.421213,-2.377131,-2.081041,-0.977213,-0.390415,0.522186,0.517320,0.685348,-0.916311,-4.350319,0.001253,1.171210,-6.336285,-2.679101,-5.672390
probable_harvest_2012_0391,probable_harvest,2012,12,-76.839239,48.850879,-0.079619,-0.015748,-0.113741,-0.055363,-0.259900,0.051734,-0.166336,-0.119093,-0.032541,0.024606,0.055363,-0.088827,-0.088827,-0.160000,-0.055363,-0.336855,0.186082,0.012057,0.035433,-0.051734,-0.017778,0.032541,0.015748,-0.059116,-0.166336,-0.147697,0.098424,-0.059116,-0.008858,0.346021,-0.153787,0.147697,-0.038447,0.006151,-0.010396,-0.088827,0.172795,0.062991,0.172795,-0.024606,0.108512,-0.119093,0.048228,-0.186082,0.160000,0.141730,0.192910,0.119093,-0.166336,0.062991,-0.236463,0.179377,-0.044844,-0.044844,0.088827,0.024606,0.113741,0.075356,-0.010396,0.075356,-0.066990,-0.179377,0.059116,0.066990,0.038447,0,-2.016331,-0.240933,-1.077968,-1.610301,2.927877,0.765074,-1.789429,-2.002636,-0.366383,0.867023,-1.857814,-0.718090,-0.899242,0.979842,-1.984004,1.439217,1.101963,0.691166,-0.810999,0.224629,-0.442544,1.794581,-0.804787,-2.589207,-2.147467,-0.854763,0.893430,-0.676443,0.381858,-1.800170,0.922941,-2.139396,-0.993024,-1.269345,0.354181,0.515796,-1.357649,2.124143,0.154611,0.970453,0.617820,0.634177,0.067708,-0.849560,1.087683,1.336643,0.476181,1.457514,-1.580916,-1.189099,1.991037,0.679510,-0.367312,0.994170,-0.505897,-1.726303,-1.900678,-0.950486,1.363885,-0.064575,0.288133,-0.838614,-0.790335,-0.783248,-7.286997,-2.427864,3.910124
probable_harvest_2012_0392,probable_harvest,2012,12,-76.833041,48.850610,0.015230,0.055363,-0.108512,-0.103406,-0.267958,0.019931,-0.160000,-0.093564,-0.035433,0.027128,0.035433,-0.108512,-0.032541,-0.166336,-0.093564,-0.259900,0.206936,-0.004983,0.038447,-0.059116,0.022207,0.017778,0.032541,-0.093564,-0.084214,-0.135886,0.035433,-0.038447,-0.001538,0.364721,-0.141730,0.103406,0.010396,-0.013841,-0.012057,-0.108512,0.166336,0.071111,0.088827,0.010396,0.103406,-0.098424,0.119093,-0.228897,0.172795,0.166336,0.236463,0.119093,-0.259900,0.007443,-0.244152,0.172795,-0.084214,-0.027128,0.027128,-0.007443,0.084214,0.027128,-0.008858,0.088827,-0.071111,-0.179377,0.055363,0.071111,0.004983,0,0.069665,-0.099986,-1.836044,-1.726266,1.949299,0.906055,-0.920629,-2.036748,-0.307151,0.179617,-2.117130,0.294623,-1.038974,-0.228593,-0.444686,1.648923,0.545464,0.734317,-0.924213,0.953127,-0.829633,2.144393,-1.589136,0.858945,-1.957913,-2.149775,1.223501,-0.524349,0.875196,-1.522657,-0.122079,-0.774871,-1.285090,-1.304255,-0.288124,0.412562,-1.243104,0.824122,0.634718,0.843820,0.997670,1.769192,-0.899977,-0.493904,1.524171,2.198713,0.476181,-0.507208,-2.571875,-1.368191,1.797082,-0.239357,0.168002,-0.994898,-1.268583,-2.516551,-2.761177,-0.914034,1.569654,-0.186233,0.288133,-0.943108,-0.700747,-1.594251,-8.384515,-2.399908,1.728244
probable_harvest_2012_0393,probable_harvest,2012,12,-76.842743,48.853844,0.303825,-0.041584,-0.098424,0.041584,-0.160000,0.022207,-0.160000,-0.135886,0.051734,0.051734,0.027128,0.032541,-0.119093,-0.179377,-0.055363,-0.336855,0.124567,0.075356,0.041584,-0.108512,0.007443,0.062991,-0.059116,0.029773,-0.192910,-0.124567,0.214133,-0.103406,-0.015748,0.310096,-0.088827,0.172795,0.032541,0.084214,-0.004983,-0.035433,0.141730,0.075356,0.141730,-0.075356,0.088827,-0.103406,-0.022207,-0.172795,0.166336,0.113741,0.153787,0.124567,-0.221453,0.124567,-0.259900,0.186082,0.019931,-0.055363,0.135886,0.119093,0.071111,0.160000,0.035433,0.093564,-0.059116,-0.141730,0.071111,0.059116,-0.007443,0,-2.774219,0.171957,0.451773,-0.172683,2.019333,0.906055,-2.360953,-1.008307,0.270718,-0.106802,-0.258970,-1.262630,-1.326578,0.979842,-1.984004,0.820615,3.169246,0.779229,-1.681804,0.684143,0.355828,0.235164,1.219113,-3.705014,-1.776258,1.524061,0.186137,-0.819591,-0.565869,-0.304999,1.515119,-0.156194,0.147384,-1.155563,2.096435,0.019291,-1.183227,1.643182,-0.541501,0.482230,0.906099,-0.493941,0.368024,-0.673442,0.591178,0.562242,0.586964,0.300123,-0.482410,-1.734972,2.188618,2.191333,-0.685155,2.511256,1.742637,-2.867224,-0.390415,0.135792,1.642002,0.167847,1.933488,-0.504573,-0.961490,-1.895396,-3.842976,-1.331896,6.004285
probable_harvest_2012_0394,probable_harvest,2012,12,-76.843012,48.854652,0.651488,0.059116,-0.093564,0.098424,-0.059116,-0.038447,-0.267958,-0.098424,0.179377,0.084214,0.044844,-0.051734,0.002215,-0.166336,-0.071111,-0.259900,0.071111,-0.006151,0.000984,-0.001538,-0.062991,0.051734,-0.062991,0.019931,-0.119093,-0.038447,0.192910,-0.172795,0.010396,0.355309,-0.059116,0.108512,0.012057,0.032541,0.029773,-0.093564,0.153787,0.244152,0.062991,-0.088827,0.066990,-0.135886,0.071111,-0.267958,0.192910,0.113741,0.124567,0.035433,-0.236463,0.147697,-0.179377,0.079723,-0.024606,-0.041584,0.062991,0.059116,0.141730,0.186082,0.084214,-0.075356,-0.062991,-0.166336,0.066990,0.032541,0.075356,0,0.179739,0.302954,1.348651,1.279099,0.153031,-1.496096,-1.086015,0.497703,1.033505,0.504226,-1.369166,0.919959,-1.038974,0.481679,-0.444686,0.283050,0.507292,0.198017,-0.041143,-0.599134,0.060673,0.154438,0.995014,-0.605551,-0.394094,1.087754,-0.921956,-0.276397,0.626904,0.378872,-0.001611,-0.728470,-0.607496,-0.425032,0.199627,0.211994,1.197939,0.424115,-0.726288,-0.059392,0.309192,1.000693,-1.782850,0.065229,0.591178,-0.016123,-1.216683,-0.015059,-0.069785,0.140481,-0.945483,1.151865,-0.268800,0.161260,0.315345,-0.977213,0.074957,1.292058,-0.938096,0.053452,0.858092,-0.619346,-1.539135,0.111241,-0.218083,2.195944,1.717472
probable_harvest_2012_0395,probable_harvest,2012,12,-76.832502,48.859503,0.255712,0.035433,-0.160000,0.029773,-0.119093,-0.044844,-0.186082,-0.044844,0.206936,0.113741,0.004983,0.124567,-0.071111,-0.088827,-0.051734,-0.251965,-0.066990,0.024606,-0.000062,-0.038447,-0.044844,0.051734,-0.108512,-0.006151,-0.141730,0.015748,0.147697,-0.160000,0.103406,0.327812,-0.088827,0.124567,0.066990,0.066990,0.108512,-0.119093,0.032541,0.088827,0.124567,-0.004983,0.084214,-0.192910,-0.059116,-0.166336,0.206936,0.071111,0.055363,0.075356,-0.259900,0.160000,-0.172795,0.071111,-0.017778,-0.051734,0.098424,0.130165,0.244152,0.192910,0.041584,0.024606,-0.038447,-0.199862,0.093564,0.153787,0.147697,0,-0.514991,-1.487891,0.265408,0.415997,-0.043820,0.325707,0.737417,0.822856,1.726947,-0.870587,0.953331,-0.399334,0.670371,1.094653,-0.285955,-1.105711,1.511803,0.183047,-0.607213,-0.268508,0.060673,-0.793770,0.401149,-1.556053,0.475682,0.158229,-0.717627,1.656095,-0.098497,-0.304999,0.377209,0.806192,-0.104243,1.229975,-0.633363,-1.725852,-0.993185,1.377464,0.423775,0.367803,-0.738787,-1.085094,0.514011,0.455083,-0.165038,-1.385937,-0.408838,-0.507208,0.149696,0.293784,-1.199256,1.311231,-0.575490,1.303537,2.006137,1.763961,0.196787,0.281601,0.588728,0.777953,-0.607134,0.120682,1.096372,1.864438,3.650411,-2.381075,0.419766
probable_harvest_2012_0396,probable_harvest,2012,12,-76.840587,48.857347,0.249575,0.055363,-0.098424,-0.013841,-0.141730,-0.027128,-0.192910,-0.098424,0.098424,0.066990,0.051734,0.041584,-0.010396,-0.172795,-0.098424,-0.267958,0.041584,0.035433,0.010396,-0.059116,0.038447,0.071111,-0.075356,0.002215,-0.098424,-0.035433,0.153787,-0.113741,0.000246,0.383914,-0.048228,0.124567,0.059116,0.103406,0.029773,-0.093564,0.147697,0.160000,0.024606,-0.000246,0.088827,-0.166336,0.012057,-0.214133,0.186082,0.135886,0.141730,0.147697,-0.318893,0.075356,-0.206936,0.141730,-0.041584,-0.015748,0.075356,0.075356,0.153787,0.153787,0.022207,0.062991,-0.124567,-0.179377,0.130165,0.108512,0.006151,0,0.069665,0.171957,-0.422781,0.090232,0.501306,0.173776,-1.086015,-0.457434,0.628996,0.741848,-0.139847,0.693067,-1.181419,-0.382323,-0.605877,-0.013879,1.865391,0.332753,-0.924213,1.249010,0.568727,-0.103116,0.591634,0.262299,-0.345718,0.283430,0.021102,-0.487284,1.381516,0.629483,0.377209,0.586218,0.427767,-0.425032,0.199627,0.114659,0.010827,-0.170180,0.488745,0.482230,-0.250409,0.054847,-0.566292,-0.124568,0.984017,0.323590,1.054991,-1.745978,-1.360337,-0.501385,0.881685,0.755604,0.511867,0.559867,0.701812,-0.654528,-0.501270,-0.177698,1.175029,-1.764158,0.288133,1.139933,0.112236,-1.565926,-1.785151,-0.940568,2.343709
probable_harvest_2012_0397,probable_harvest,2012,12,-76.841934,48.856539,0.402645,0.038447,-0.124567,0.055363,-0.124567,-0.038447,-0.135886,-0.098424,0.075356,0.024606,0.029773,0.015748,-0.035433,-0.186082,-0.071111,-0.284444,0.051734,0.035433,0.022207,-0.015748,0.010396,0.062991,-0.084214,0.012057,-0.135886,-0.079723,0.206936,-0.135886,-0.032541,0.355309,-0.066990,0.108512,0.022207,0.079723,0.012057,-0.062991,0.147697,0.186082,0.041584,-0.113741,0.062991,-0.172795,-0.012057,-0.221453,0.199862,0.108512,0.153787,0.098424,-0.259900,0.135886,-0.244152,0.141730,-0.051734,-0.035433,0.079723,0.130165,0.103406,0.186082,0.093564,0.019931,-0.088827,-0.160000,0.103406,0.108512,0.000984,0,-0.426571,-0.532774,0.669198,0.337212,0.153031,1.442604,-1.086015,-0.729604,-0.366383,-0.015572,-0.480199,0.242604,-1.474450,0.481679,-0.935643,0.088190,1.865391,0.501832,-0.259080,0.737940,0.355828,-0.287632,0.815734,-1.310679,-1.056545,1.376096,-0.332545,-1.168513,0.626904,0.197639,-0.001611,-0.444910,0.081781,-0.797409,1.197207,0.114659,0.378762,0.092681,-1.068015,-0.158562,-0.369112,-0.331374,-0.731744,0.258446,0.498424,0.562242,0.057944,-0.507208,-0.280487,-1.368191,0.881685,0.518708,-0.082927,0.700669,2.006137,-2.002890,0.074957,1.513688,0.517320,-0.709182,1.135007,0.394766,0.112236,-1.691154,-1.172922,0.552478,3.548510
probable_harvest_2012_0398,probable_harvest,2012,12,-76.828190,48.851149,0.283912,0.075356,-0.166336,-0.032541,-0.186082,-0.051734,-0.186082,-0.015748,0.119093,0.055363,0.004983,0.130165,-0.048228,-0.119093,-0.135886,-0.244152,-0.024606,-0.044844,0.044844,-0.024606,-0.004983,0.044844,-0.084214,-0.048228,-0.103406,0.015748,0.124567,-0.141730,0.079723,0.355309,-0.093564,0.108512,0.051734,0.024606,0.084214,-0.124567,0.079723,0.088827,0.041584,0.015748,0.055363,-0.199862,-0.062991,-0.186082,0.206936,0.066990,0.147697,0.135886,-0.318893,0.113741,-0.214133,0.103406,-0.044844,-0.019931,0.038447,0.051734,0.214133,0.147697,0.019931,0.044844,-0.071111,-0.186082,0.103406,0.186082,0.051734,0,0.656126,-1.658684,-0.717858,-0.548021,-0.255814,0.325707,1.727639,-0.213569,0.355953,-0.870587,1.027074,0.012392,0.002912,-1.567407,-0.129686,-0.679495,-0.756382,0.825902,-0.394937,0.457749,-0.119969,-0.287632,-0.556877,0.053085,0.475682,-0.317283,-0.425868,1.164025,0.626904,-0.414022,-0.001611,0.379992,-0.723424,0.719250,-0.812004,-0.971754,-0.993185,0.092681,0.708126,-0.347748,-0.866535,-1.147166,0.067708,0.455083,-0.238150,0.441699,0.815999,-1.745978,-0.675554,-0.669015,-0.247606,0.679510,0.385473,-0.630004,0.139678,0.960542,-0.609930,-0.231647,0.897851,-0.186233,-0.004913,0.394766,1.798372,-0.461232,0.446439,-3.249553,-1.943284
probable_harvest_2012_0399,probable_harvest,2012,12,-76.842473,48.851688,0.557749,0.044844,-0.071111,0.000984,-0.108512,-0.017778,-0.244152,-0.075356,0.119093,0.044844,0.079723,-0.051734,-0.012057,-0.206936,-0.108512,-0.292872,0.172795,-0.002215,-0.024606,-0.066990,0.017778,0.038447,-0.008858,-0.029773,-0.098424,-0.032541,0.098424,-0.119093,-0.008858,0.346021,-0.055363,0.059116,0.027128,0.003014,0.010396,-0.066990,0.172795,0.186082,0.084214,-0.098424,0.032541,-0.135886,0.130165,-0.259900,0.147697,0.130165,0.172795,0.130165,-0.318893,0.093564,-0.206936,0.119093,-0.041584,-0.041584,0.066990,0.041584,0.141730,0.147697,0.017778,0.027128,-0.066990,-0.199862,0.059116,0.088827,0.022207,0,-0.238904,0.908193,-0.188855,0.568257,0.789012,-0.966391,-0.300955,-0.213569,0.108914,1.707187,-1.369166,0.663184,-1.934345,-0.701459,-1.104218,1.305599,0.635870,-0.168322,-1.044975,0.872432,-0.287708,1.282036,-0.136690,0.262299,-0.299317,-0.854763,-0.064363,-0.676443,0.381858,0.465241,-1.167099,-0.307426,-1.038856,-0.832319,1.066739,0.515796,0.378762,0.752692,-0.857916,-0.913781,0.309192,1.946538,-1.600714,-1.191538,0.882533,0.938484,0.700237,-1.745978,-1.035504,-0.501385,0.214624,0.755604,-0.268800,0.290163,-0.101863,-0.977213,-0.609930,-0.282680,0.627251,-0.064575,-0.607134,-0.838614,-0.315650,-1.176823,-4.796929,1.742831,-0.599054
probable_harvest_2012_0400,probable_harvest,2012,12,-76.831963,48.853574,0.364970,0.048228,-0.172795,-0.002215,-0.124567,-0.032541,-0.147697,-0.075356,0.179377,0.044844,0.032541,0.103406,-0.051734,-0.088827,-0.088827,-0.221453,-0.130165,-0.048228,0.153787,0.051734,0.006151,0.093564,-0.059116,-0.041584,-0.093564,0.055363,0.108512,-0.206936,0.079723,0.346021,-0.055363,0.179377,0.051734,0.048228,0.147697,-0.147697,0.075356,0.103406,-0.007443,0.066990,0.098424,-0.259900,-0.079723,-0.147697,0.251965,0.029773,0.153787,0.103406,-0.244152,0.093564,-0.172795,0.066990,-0.071111,0.017778,0.000554,0.084214,0.166336,0.119093,0.103406,-0.012057,-0.044844,-0.186082,0.103406,0.179377,0.038447,0,-0.139657,-1.832794,-0.239329,0.337212,0.334740,1.179805,-0.300955,0.497703,0.108914,0.079901,0.674566,-0.050696,0.670371,-0.078755,0.324358,-1.741015,-0.866878,2.385485,0.775886,0.660607,1.157426,0.235164,-0.405609,0.466347,1.111477,-0.647359,-1.467161,1.164025,0.381858,0.465241,1.670421,0.379992,-0.378336,2.053600,-1.566713,-1.041559,-0.787523,-0.666378,1.410989,0.720239,-1.969909,-1.415155,0.935288,1.706720,-0.898338,0.562242,0.158769,-0.176525,-1.035504,0.293784,-1.320705,0.066454,1.524875,-1.851605,0.912612,-0.318673,-1.120303,1.746983,0.028736,0.589111,-0.004913,0.394766,1.652624,-0.783248,3.807286,-5.143842,-0.751019
probable_harvest_2012_0401,probable_harvest,2012,12,-76.843012,48.854383,0.624866,0.032541,-0.093564,0.079723,-0.059116,-0.038447,-0.276140,-0.113741,0.160000,0.088827,0.048228,-0.051734,-0.013841,-0.172795,-0.084214,-0.276140,0.084214,-0.010396,0.006151,-0.029773,-0.055363,0.059116,-0.055363,0.006151,-0.119093,-0.038447,0.199862,-0.160000,-0.000984,0.355309,-0.062991,0.113741,0.008858,0.035433,0.029773,-0.079723,0.153787,0.228897,0.075356,-0.084214,0.041584,-0.113741,0.071111,-0.259900,0.199862,0.119093,0.124567,0.062991,-0.236463,0.135886,-0.172795,0.084214,-0.024606,-0.051734,0.079723,0.062991,0.141730,0.192910,0.066990,-0.071111,-0.079723,-0.160000,0.059116,0.044844,0.066990,0,-0.599803,0.302954,1.053574,1.279099,0.153031,-1.678139,-1.607295,0.269080,1.141855,0.620915,-1.369166,0.631087,-1.181419,0.067191,-0.769530,0.414812,0.368670,0.271990,-0.474187,-0.460159,0.254217,0.313327,0.681274,-0.605551,-0.394094,1.230660,-0.717627,-0.512846,0.626904,0.289672,0.121759,-0.817834,-0.565259,-0.425032,0.651248,0.211994,0.982731,0.615547,-0.663005,-0.689504,0.716174,1.000693,-1.600714,0.258446,0.686114,-0.016123,-0.659034,-0.015059,-0.280487,0.293784,-0.813158,1.151865,-0.575490,0.700669,0.407570,-0.977213,0.196787,0.883793,-0.873265,-0.440444,1.135007,-0.838614,-1.271707,-0.091510,-0.978933,1.870636,1.687466
probable_harvest_2012_0402,probable_harvest,2012,12,-76.840587,48.857886,0.478491,0.048228,-0.088827,-0.006151,-0.088827,-0.059116,-0.192910,-0.075356,0.141730,0.059116,0.032541,0.088827,-0.000984,-0.141730,-0.108512,-0.236463,0.035433,0.015748,-0.048228,-0.075356,0.032541,0.059116,-0.119093,0.006151,-0.124567,-0.013841,0.166336,-0.103406,-0.022207,0.336855,-0.035433,0.103406,0.093564,0.141730,0.038447,-0.103406,0.141730,0.179377,-0.000246,-0.032541,0.051734,-0.186082,0.029773,-0.236463,0.199862,0.124567,0.108512,0.160000,-0.301423,0.135886,-0.186082,0.141730,-0.059116,-0.051734,0.088827,0.084214,0.153787,0.206936,-0.004983,0.038447,-0.098424,-0.186082,0.113741,0.093564,0.055363,0,-0.139657,0.430634,-0.301450,0.851532,-0.482950,0.173776,-0.300955,0.053521,0.444078,0.079901,0.482511,0.862406,-0.496325,-0.701459,0.024123,-0.075739,1.222504,-0.506481,-1.173284,1.141416,0.254217,-1.014164,0.681274,-0.835428,0.000810,0.541421,0.186137,-0.953791,0.140058,0.923986,-0.122079,1.548604,0.987636,-0.242723,-0.121526,0.019291,0.284175,-0.554948,0.045764,-0.437764,-0.613301,0.338600,-1.070990,0.258446,0.783232,-0.333920,1.303942,-1.379126,-0.280487,-0.015687,0.881685,0.346421,-0.575490,0.994170,0.912612,-0.654528,0.447035,-0.822174,0.800135,-0.992445,-0.004913,0.682555,-0.212690,-0.373274,-0.065810,0.935885,0.823113
